feature,block,mean_abs_shap,folds_selected,selection_frequency
expr:ADAM33,expression,0.0,2,0.04
expr:ADAM9,expression,0.0,0,0.0
expr:ADAMDEC1,expression,0.0,0,0.0
expr:ADAMTS1,expression,0.0,0,0.0
expr:ADAD2,expression,0.0,0,0.0
expr:ADAM11,expression,0.0,0,0.0
expr:ADAM12,expression,0.0,0,0.0
expr:ADAM18,expression,0.0,0,0.0
expr:ADAM19,expression,0.0,0,0.0
expr:ADAM2,expression,0.0,0,0.0
expr:ADAM20,expression,0.0,1,0.02
expr:ACTC1,expression,0.0,0,0.0
expr:ACTG2,expression,0.0,0,0.0
expr:ADAM28,expression,0.0,1,0.02
meth:TMCO2,methylation,0.0,0,0.0
meth:TMCO5A,methylation,0.0,0,0.0
meth:TM4SF4,methylation,0.0,0,0.0
meth:TM4SF5,methylation,0.0,0,0.0
meth:TM6SF1,methylation,0.0,0,0.0
meth:TM6SF2,methylation,0.0,0,0.0
meth:TM7SF2,methylation,0.0,0,0.0
meth:TM7SF4,methylation,0.0,0,0.0
meth:TMBIM1,methylation,0.0,0,0.0
meth:TMEM212,methylation,0.0,0,0.0
meth:TMEM216,methylation,0.0,0,0.0
meth:TMEM22,methylation,0.0,0,0.0
meth:TMEM225,methylation,0.0,0,0.0
meth:TMEM145,methylation,0.0,0,0.0
meth:TMEM179,methylation,0.0,0,0.0
meth:TMEM182,methylation,0.0,0,0.0
meth:TMEM184A,methylation,0.0,0,0.0
meth:TMEM195,methylation,0.0,0,0.0
meth:TMEM196,methylation,0.0,0,0.0
meth:TMEM202,methylation,0.0,0,0.0
meth:TMEM154,methylation,0.0,0,0.0
meth:TMEM155,methylation,0.0,0,0.0
meth:TMEM156,methylation,0.0,0,0.0
meth:TMEM158,methylation,0.0,0,0.0
meth:TMEM163,methylation,0.0,0,0.0
meth:TMEM171,methylation,0.0,0,0.0
meth:TMEM174,methylation,0.0,0,0.0
meth:TMEM140,methylation,0.0,0,0.0
expr:ACTBL2,expression,0.0,0,0.0
meth:TBC1D21,methylation,0.0,0,0.0
meth:TBC1D23,methylation,0.0,16,0.32
meth:TBC1D8,methylation,0.0,0,0.0
meth:TBC1D9B,methylation,0.0,1,0.02
meth:TBCB,methylation,0.0,12,0.24
meth:TBKBP1,methylation,0.0,0,0.0
meth:TBPL2,methylation,0.0,0,0.0
expr:ADCY6,expression,0.0,0,0.0
expr:ADCY7,expression,0.0,1,0.02
expr:ADCY8,expression,0.0,0,0.0
meth:TCP11,methylation,0.0,0,0.0
meth:TCTE1,methylation,0.0,0,0.0
meth:TCTEX1D1,methylation,0.0,0,0.0
meth:TGM2,methylation,0.0,0,0.0
expr:ADAMTSL2,expression,0.0,0,0.0
expr:ADAMTSL3,expression,0.0,0,0.0
expr:ADAMTSL4,expression,0.0,1,0.02
expr:ADAMTSL5,expression,0.0,1,0.02
expr:ADARB2,expression,0.0,2,0.04
expr:ADCY10,expression,0.0,0,0.0
expr:ADCY2,expression,0.0,0,0.0
expr:ADCY3,expression,0.0,0,0.0
expr:ADAMTS20,expression,0.0,0,0.0
expr:ADAMTS3,expression,0.0,0,0.0
expr:ADAMTS4,expression,0.0,0,0.0
expr:ADAMTS5,expression,0.0,0,0.0
expr:ADAMTS6,expression,0.0,0,0.0
expr:ADAMTS9,expression,0.0,0,0.0
meth:TCTEX1D4,methylation,0.0,0,0.0
meth:TACR2,methylation,0.0,0,0.0
meth:TACR3,methylation,0.0,0,0.0
meth:TACSTD2,methylation,0.0,3,0.06
meth:TAF1B,methylation,0.0,0,0.0
meth:TAF1L,methylation,0.0,0,0.0
meth:TAF7,methylation,0.0,0,0.0
meth:TCF21,methylation,0.0,0,0.0
meth:TCF23,methylation,0.0,0,0.0
meth:TCF7,methylation,0.0,0,0.0
meth:TCHH,methylation,0.0,0,0.0
meth:TCHHL1,methylation,0.0,0,0.0
meth:TCL1A,methylation,0.0,0,0.0
meth:TCL1B,methylation,0.0,0,0.0
meth:TBC1D20,methylation,0.0,0,0.0
meth:TBXA2R,methylation,0.0,4,0.08
meth:TCAM1,methylation,0.0,4,0.08
meth:TCAP,methylation,0.0,2,0.04
meth:TCEA2,methylation,0.0,0,0.0
meth:TCEA3,methylation,0.0,0,0.0
meth:TCEB3B,methylation,0.0,0,0.0
meth:TCF15,methylation,0.0,0,0.0
meth:TBR1,methylation,0.0,0,0.0
meth:TBX1,methylation,0.0,0,0.0
meth:TBX18,methylation,0.0,0,0.0
meth:TBX19,methylation,0.0,0,0.0
meth:TBX2,methylation,0.0,0,0.0
meth:TBX21,methylation,0.0,0,0.0
meth:TBX4,methylation,0.0,0,0.0
meth:TBX6,methylation,0.0,0,0.0
meth:TEKT3,methylation,0.0,0,0.0
meth:TDGF1,methylation,0.0,0,0.0
meth:TDH,methylation,0.0,0,0.0
meth:TDO2,methylation,0.0,0,0.0
meth:TDRD10,methylation,0.0,0,0.0
meth:TDRD12,methylation,0.0,0,0.0
meth:TDRD5,methylation,0.0,0,0.0
meth:TDRD9,methylation,0.0,0,0.0
meth:THEG,methylation,0.0,0,0.0
meth:THEM4,methylation,0.0,0,0.0
meth:THEMIS,methylation,0.0,0,0.0
meth:THNSL2,methylation,0.0,0,0.0
meth:THPO,methylation,0.0,0,0.0
expr:ADAMTSL1,expression,0.0,0,0.0
meth:THSD1,methylation,0.0,6,0.12
meth:THSD1P,methylation,0.0,0,0.0
meth:TGM6,methylation,0.0,0,0.0
meth:TGM7,methylation,0.0,0,0.0
meth:TH,methylation,0.0,0,0.0
meth:THAP3,methylation,0.0,0,0.0
meth:THBD,methylation,0.0,0,0.0
meth:THBS2,methylation,0.0,0,0.0
meth:THBS4,methylation,0.0,0,0.0
meth:TGFBI,methylation,0.0,0,0.0
meth:TGFBR1,methylation,0.0,0,0.0
meth:TGFBR3,methylation,0.0,0,0.0
meth:TGIF2,methylation,0.0,0,0.0
meth:TGM1,methylation,0.0,0,0.0
meth:THRSP,methylation,0.0,0,0.0
meth:TCL6,methylation,0.0,0,0.0
meth:TCN2,methylation,0.0,0,0.0
meth:TCOF1,methylation,0.0,0,0.0
expr:ADAMTS14,expression,0.0,0,0.0
expr:ADAMTS16,expression,0.0,0,0.0
expr:ADAMTS2,expression,0.0,0,0.0
meth:TEX19,methylation,0.0,0,0.0
meth:TF,methylation,0.0,7,0.14
meth:TFAMP1,methylation,0.0,0,0.0
meth:TFAP2B,methylation,0.0,0,0.0
meth:TFAP2C,methylation,0.0,0,0.0
meth:TFAP2D,methylation,0.0,0,0.0
meth:TFAP2E,methylation,0.0,0,0.0
meth:TEKT2,methylation,0.0,0,0.0
meth:TEKT4,methylation,0.0,0,0.0
meth:TEKT5,methylation,0.0,0,0.0
meth:TENC1,methylation,0.0,0,0.0
meth:TEPP,methylation,0.0,0,0.0
meth:TESSP1,methylation,0.0,0,0.0
meth:TET1,methylation,0.0,0,0.0
meth:TET3,methylation,0.0,0,0.0
meth:TEX101,methylation,0.0,0,0.0
meth:TDRG1,methylation,0.0,0,0.0
meth:TECRL,methylation,0.0,0,0.0
meth:TECTA,methylation,0.0,0,0.0
meth:TECTB,methylation,0.0,0,0.0
meth:TEK,methylation,0.0,0,0.0
meth:TEKT1,methylation,0.0,0,0.0
meth:TFCP2,methylation,0.0,0,0.0
expr:ACOD1,expression,0.0,0,0.0
expr:ACOT11,expression,0.0,0,0.0
expr:ACOT12,expression,0.0,0,0.0
meth:TRIML1,methylation,0.0,0,0.0
meth:TRIOBP,methylation,0.0,0,0.0
meth:TRIP6,methylation,0.0,0,0.0
meth:TRIT1,methylation,0.0,0,0.0
meth:TRPC2,methylation,0.0,0,0.0
meth:TRPC7,methylation,0.0,0,0.0
meth:TRIM68,methylation,0.0,0,0.0
meth:TRIM69,methylation,0.0,0,0.0
meth:TRIM7,methylation,0.0,0,0.0
meth:TRIM71,methylation,0.0,0,0.0
expr:ACTN2,expression,0.0,0,0.0
meth:TRIM75,methylation,0.0,0,0.0
meth:TRIM78P,methylation,0.0,0,0.0
meth:TRIM9,methylation,0.0,0,0.0
meth:TRIM59,methylation,0.0,0,0.0
meth:TRIM6,methylation,0.0,0,0.0
meth:TRIM6-TRIM34,methylation,0.0,0,0.0
meth:TRIM60,methylation,0.0,0,0.0
meth:TRIM61,methylation,0.0,0,0.0
meth:TRIM62,methylation,0.0,0,0.0
meth:TRIM67,methylation,0.0,0,0.0
meth:TRIM38,methylation,0.0,1,0.02
meth:TRIM4,methylation,0.0,0,0.0
meth:TRIM40,methylation,0.0,0,0.0
meth:TRIM42,methylation,0.0,0,0.0
meth:TRIM72,methylation,0.0,0,0.0
meth:TPH1,methylation,0.0,1,0.02
meth:TPH2,methylation,0.0,0,0.0
meth:TPK1,methylation,0.0,0,0.0
meth:TPM1,methylation,0.0,0,0.0
meth:TPM3,methylation,0.0,0,0.0
meth:TPM4,methylation,0.0,0,0.0
meth:TPO,methylation,0.0,0,0.0
expr:ACTA1,expression,0.0,0,0.0
expr:ACTA2,expression,0.0,0,0.0
meth:TRIM15,methylation,0.0,0,0.0
meth:TRIM17,methylation,0.0,18,0.36
meth:TRIM21,methylation,0.0,0,0.0
meth:TRIM31,methylation,0.0,0,0.0
meth:TRIL,methylation,0.0,0,0.0
expr:ACSL4,expression,0.0,0,0.0
expr:ACSM1,expression,0.0,4,0.08
expr:ACSM5,expression,0.0,2,0.04
expr:ACSS1,expression,0.0,0,0.0
expr:ACOX2,expression,0.0,0,0.0
expr:ACP3,expression,0.0,0,0.0
expr:ACP4,expression,0.0,0,0.0
expr:ACP5,expression,0.0,0,0.0
expr:ACP7,expression,0.0,8,0.16
expr:ACR,expression,0.0,0,0.0
expr:ACRV1,expression,0.0,5,0.1
expr:ACSBG1,expression,0.0,0,0.0
meth:TRHR,methylation,0.0,0,0.0
meth:TRIB2,methylation,0.0,0,0.0
expr:ACSL1,expression,0.0,0,0.0
meth:TRPS1,methylation,0.0,12,0.24
meth:TRPV2,methylation,0.0,0,0.0
meth:TRPV3,methylation,0.0,3,0.06
meth:TUBB4,methylation,0.0,0,0.0
meth:TUBB6,methylation,0.0,0,0.0
meth:TUBB8,methylation,0.0,0,0.0
meth:TUBGCP5,methylation,0.0,0,0.0
meth:TULP1,methylation,0.0,0,0.0
meth:TUSC5,methylation,0.0,0,0.0
meth:TTN,methylation,0.0,1,0.02
meth:TTPA,methylation,0.0,4,0.08
meth:TTR,methylation,0.0,2,0.04
meth:TTYH1,methylation,0.0,0,0.0
meth:TRIM54,methylation,0.0,0,0.0
meth:TUBA4B,methylation,0.0,6,0.12
meth:TUBAL3,methylation,0.0,0,0.0
meth:TUBB,methylation,0.0,0,0.0
meth:TTC36,methylation,0.0,2,0.04
meth:TTC4,methylation,0.0,0,0.0
meth:TTC5,methylation,0.0,0,0.0
meth:TTC7B,methylation,0.0,0,0.0
meth:TTC9B,methylation,0.0,0,0.0
meth:TTLL2,methylation,0.0,0,0.0
meth:TTLL6,methylation,0.0,0,0.0
meth:TSSK2,methylation,0.0,0,0.0
meth:TSSK3,methylation,0.0,0,0.0
meth:TTBK1,methylation,0.0,2,0.04
meth:TTC14,methylation,0.0,0,0.0
meth:TUBA3C,methylation,0.0,0,0.0
meth:TRIM55,methylation,0.0,0,0.0
meth:TRIM58,methylation,0.0,0,0.0
meth:TSPAN19,methylation,0.0,0,0.0
meth:TSPAN2,methylation,0.0,0,0.0
meth:TSPAN32,methylation,0.0,0,0.0
meth:TSPAN4,methylation,0.0,0,0.0
meth:TSPAN8,methylation,0.0,0,0.0
meth:TSPYL3,methylation,0.0,0,0.0
meth:TSPYL5,methylation,0.0,0,0.0
meth:TSPYL6,methylation,0.0,0,0.0
meth:TSHZ3,methylation,0.0,0,0.0
meth:TSLP,methylation,0.0,0,0.0
meth:TSPAN1,methylation,0.0,0,0.0
meth:TRPM6,methylation,0.0,0,0.0
meth:TSPAN11,methylation,0.0,0,0.0
meth:TSPAN14,methylation,0.0,0,0.0
meth:TSPAN16,methylation,0.0,0,0.0
meth:TSPAN18,methylation,0.0,0,0.0
meth:TRPV4,methylation,0.0,0,0.0
meth:TRPV5,methylation,0.0,0,0.0
meth:TRPV6,methylation,0.0,0,0.0
meth:TSGA10IP,methylation,0.0,0,0.0
meth:TSGA13,methylation,0.0,0,0.0
meth:TSHB,methylation,0.0,0,0.0
meth:TSHR,methylation,0.0,0,0.0
meth:TRPM2,methylation,0.0,0,0.0
meth:TRPM3,methylation,0.0,0,0.0
meth:TRPM5,methylation,0.0,0,0.0
meth:TSPAN10,methylation,0.0,0,0.0
meth:TMEM45B,methylation,0.0,1,0.02
meth:TMEM54,methylation,0.0,0,0.0
meth:TMEM55A,methylation,0.0,1,0.02
meth:TMEM59L,methylation,0.0,0,0.0
meth:TMEM71,methylation,0.0,16,0.32
meth:TNFSF10,methylation,0.0,0,0.0
meth:TNFSF11,methylation,0.0,0,0.0
meth:TNFSF13,methylation,0.0,0,0.0
meth:TNFSF13B,methylation,0.0,19,0.38
meth:TNFSF14,methylation,0.0,0,0.0
meth:TNFSF15,methylation,0.0,0,0.0
meth:TNFSF18,methylation,0.0,0,0.0
meth:TNFSF8,methylation,0.0,0,0.0
meth:TPTE,methylation,0.0,0,0.0
meth:TNFRSF18,methylation,0.0,1,0.02
meth:TNFRSF1B,methylation,0.0,0,0.0
meth:TNFRSF25,methylation,0.0,0,0.0
meth:TNFRSF4,methylation,0.0,0,0.0
meth:TNFRSF6B,methylation,0.0,0,0.0
meth:TNFRSF8,methylation,0.0,0,0.0
meth:TNFRSF9,methylation,0.0,0,0.0
meth:TNFAIP8L3,methylation,0.0,0,0.0
meth:TNFRSF10A,methylation,0.0,0,0.0
meth:TNFRSF10C,methylation,0.0,0,0.0
meth:TNFRSF10D,methylation,0.0,0,0.0
meth:TNFRSF11A,methylation,0.0,0,0.0
meth:TNFRSF11B,methylation,0.0,1,0.02
meth:TNFRSF13B,methylation,0.0,1,0.02
meth:TNFRSF17,methylation,0.0,0,0.0
expr:ACTN3,expression,0.0,0,0.0
expr:ACTR3B,expression,0.0,0,0.0
expr:ACVR1C,expression,0.0,0,0.0
expr:ADA2,expression,0.0,1,0.02
meth:TMPRSS11F,methylation,0.0,0,0.0
meth:TMPRSS12,methylation,0.0,0,0.0
meth:TMPRSS13,methylation,0.0,0,0.0
meth:TMPRSS2,methylation,0.0,0,0.0
meth:TMPRSS3,methylation,0.0,0,0.0
meth:TMPRSS4,methylation,0.0,0,0.0
meth:TMPRSS5,methylation,0.0,0,0.0
meth:TMPRSS6,methylation,0.0,0,0.0
meth:TMEM95,methylation,0.0,2,0.04
meth:TMEM42,methylation,0.0,0,0.0
meth:TMEM98,methylation,0.0,7,0.14
meth:TMIGD1,methylation,0.0,0,0.0
meth:TMIGD2,methylation,0.0,0,0.0
meth:TMOD1,methylation,0.0,1,0.02
meth:TMPRSS11E,methylation,0.0,0,0.0
meth:TMEM72,methylation,0.0,0,0.0
meth:TMEM74,methylation,0.0,0,0.0
meth:TMEM84,methylation,0.0,0,0.0
meth:TMEM85,methylation,0.0,0,0.0
meth:TMEM88,methylation,0.0,0,0.0
meth:TMEM88B,methylation,0.0,0,0.0
meth:TMEM8C,methylation,0.0,1,0.02
meth:TMEM90A,methylation,0.0,0,0.0
meth:TMEM40,methylation,0.0,0,0.0
meth:TMEM97,methylation,0.0,0,0.0
meth:TNFSF9,methylation,0.0,0,0.0
meth:TNIP3,methylation,0.0,0,0.0
meth:TNK1,methylation,0.0,0,0.0
meth:TNN,methylation,0.0,3,0.06
meth:TNNC2,methylation,0.0,1,0.02
meth:TNNI1,methylation,0.0,1,0.02
meth:TNNI2,methylation,0.0,0,0.0
meth:TNNI3,methylation,0.0,0,0.0
meth:TREH,methylation,0.0,4,0.08
meth:TREM2,methylation,0.0,0,0.0
meth:TREML1,methylation,0.0,0,0.0
meth:TREML2,methylation,0.0,0,0.0
meth:TREML2P,methylation,0.0,0,0.0
meth:TNFRSF13C,methylation,0.0,0,0.0
meth:TRH,methylation,0.0,0,0.0
meth:TRAF1,methylation,0.0,0,0.0
meth:TRAF3IP3,methylation,0.0,0,0.0
meth:TRAK1,methylation,0.0,0,0.0
meth:TRAM1,methylation,0.0,0,0.0
meth:TRANK1,methylation,0.0,0,0.0
meth:TRAPPC9,methylation,0.0,0,0.0
meth:TRDN,methylation,0.0,0,0.0
meth:TPPP2,methylation,0.0,0,0.0
meth:TPPP3,methylation,0.0,0,0.0
meth:TPRG1,methylation,0.0,0,0.0
meth:TPRXL,methylation,0.0,0,0.0
meth:TPSG1,methylation,0.0,0,0.0
meth:TPST1,methylation,0.0,0,0.0
meth:TREX1,methylation,0.0,2,0.04
meth:TMPRSS7,methylation,0.0,1,0.02
meth:TMPRSS9,methylation,0.0,0,0.0
meth:TNC,methylation,0.0,0,0.0
meth:TNF,methylation,0.0,0,0.0
meth:TNFAIP6,methylation,0.0,0,0.0
meth:TNFAIP8,methylation,0.0,1,0.02
meth:TP53I11,methylation,0.0,0,0.0
meth:TP53INP1,methylation,0.0,0,0.0
meth:TP53TG5,methylation,0.0,0,0.0
meth:TP63,methylation,0.0,1,0.02
meth:TP73,methylation,0.0,3,0.06
meth:TPCN2,methylation,0.0,0,0.0
meth:TPD52,methylation,0.0,0,0.0
meth:TOMM20L,methylation,0.0,5,0.1
meth:TOMM40L,methylation,0.0,0,0.0
meth:TOP1P1,methylation,0.0,0,0.0
meth:TOP1P2,methylation,0.0,0,0.0
meth:TOR2A,methylation,0.0,0,0.0
meth:TOX,methylation,0.0,0,0.0
meth:TOX2,methylation,0.0,0,0.0
meth:TOX3,methylation,0.0,0,0.0
meth:TP53AIP1,methylation,0.0,0,0.0
meth:TNNT3,methylation,0.0,0,0.0
meth:TNP2,methylation,0.0,0,0.0
meth:TNR,methylation,0.0,0,0.0
meth:TNRC6C,methylation,0.0,0,0.0
meth:TNS1,methylation,0.0,0,0.0
meth:TNS4,methylation,0.0,0,0.0
meth:TPD52L3,methylation,0.0,0,0.0
meth:NWD1,methylation,0.0,0,0.0
meth:NXNL1,methylation,0.0,0,0.0
meth:OR10A7,methylation,0.0,0,0.0
meth:OR10AD1,methylation,0.0,0,0.0
meth:OR10AG1,methylation,0.0,0,0.0
meth:OR10C1,methylation,0.0,0,0.0
meth:OR10G2,methylation,0.0,1,0.02
meth:OR10G3,methylation,0.0,0,0.0
meth:OR10G4,methylation,0.0,0,0.0
meth:OR10G8,methylation,0.0,0,0.0
meth:OPRD1,methylation,0.0,0,0.0
meth:OPRK1,methylation,0.0,0,0.0
meth:OPRL1,methylation,0.0,0,0.0
expr:ALOXE3,expression,0.0,0,0.0
meth:OPTC,methylation,0.0,0,0.0
meth:OR10A2,methylation,0.0,0,0.0
meth:OR10A3,methylation,0.0,0,0.0
meth:OR10A4,methylation,0.0,0,0.0
meth:OLR1,methylation,0.0,0,0.0
meth:ONECUT1,methylation,0.0,0,0.0
meth:ONECUT2,methylation,0.0,0,0.0
meth:ONECUT3,methylation,0.0,0,0.0
meth:OOEP,methylation,0.0,0,0.0
meth:OPALIN,methylation,0.0,0,0.0
meth:OPCML,methylation,0.0,0,0.0
meth:OPLAH,methylation,0.0,1,0.02
meth:OLAH,methylation,0.0,0,0.0
meth:OPRM1,methylation,0.0,0,0.0
meth:ODF3L1,methylation,0.0,0,0.0
meth:ODF3L2,methylation,0.0,1,0.02
meth:ODF4,methylation,0.0,0,0.0
meth:ODZ2,methylation,0.0,0,0.0
meth:ODZ3,methylation,0.0,0,0.0
meth:ODZ4,methylation,0.0,0,0.0
meth:OGDHL,methylation,0.0,0,0.0
meth:OIT3,methylation,0.0,0,0.0
meth:OBSCN,methylation,0.0,0,0.0
meth:OBSL1,methylation,0.0,0,0.0
meth:OC90,methylation,0.0,0,0.0
meth:OCA2,methylation,0.0,2,0.04
meth:ODC1,methylation,0.0,5,0.1
meth:NUPR1,methylation,0.0,0,0.0
meth:ODF3,methylation,0.0,0,0.0
meth:ODF3B,methylation,0.0,0,0.0
meth:NXPH1,methylation,0.0,0,0.0
meth:NXPH2,methylation,0.0,1,0.02
meth:NYNRIN,methylation,0.0,0,0.0
meth:OAF,methylation,0.0,0,0.0
meth:OAS1,methylation,0.0,0,0.0
meth:OAS2,methylation,0.0,0,0.0
meth:OBP2A,methylation,0.0,0,0.0
meth:OBP2B,methylation,0.0,0,0.0
meth:NUDT9P1,methylation,0.0,0,0.0
meth:NUP210,methylation,0.0,0,0.0
meth:NUPL1,methylation,0.0,2,0.04
meth:NUPL2,methylation,0.0,0,0.0
meth:ODF1,methylation,0.0,0,0.0
expr:ARL14,expression,0.0,0,0.0
expr:ARL15,expression,0.0,4,0.08
meth:OR1D2,methylation,0.0,0,0.0
meth:OR1E1,methylation,0.0,0,0.0
meth:OR1E2,methylation,0.0,0,0.0
meth:OR1F2P,methylation,0.0,0,0.0
meth:OR1G1,methylation,0.0,0,0.0
meth:OR1I1,methylation,0.0,0,0.0
meth:OR1J1,methylation,0.0,0,0.0
meth:OR14A16,methylation,0.0,0,0.0
meth:OR14C36,methylation,0.0,0,0.0
meth:OR14I1,methylation,0.0,0,0.0
meth:OR14J1,methylation,0.0,0,0.0
meth:OLFM2,methylation,0.0,0,0.0
meth:OR1A2,methylation,0.0,0,0.0
meth:OR1B1,methylation,0.0,0,0.0
meth:OR1C1,methylation,0.0,0,0.0
meth:OR11H4,methylation,0.0,0,0.0
meth:OR11L1,methylation,0.0,0,0.0
meth:OR12D2,methylation,0.0,0,0.0
meth:OR12D3,methylation,0.0,0,0.0
meth:OR13C3,methylation,0.0,0,0.0
meth:OR13D1,methylation,0.0,0,0.0
meth:OR13G1,methylation,0.0,0,0.0
meth:OR13J1,methylation,0.0,0,0.0
meth:OR10S1,methylation,0.0,0,0.0
meth:OR10T2,methylation,0.0,0,0.0
meth:OR10V1,methylation,0.0,0,0.0
meth:OR1A1,methylation,0.0,0,0.0
meth:OLFM3,methylation,0.0,0,0.0
meth:OLFM4,methylation,0.0,0,0.0
meth:OLFML1,methylation,0.0,0,0.0
meth:OLFML2A,methylation,0.0,0,0.0
meth:OLIG1,methylation,0.0,0,0.0
meth:OLIG2,methylation,0.0,0,0.0
expr:ARRDC5,expression,0.0,6,0.12
expr:ARSF,expression,0.0,0,0.0
expr:ARSH,expression,0.0,0,0.0
meth:OR10J3,methylation,0.0,0,0.0
meth:OR10J5,methylation,0.0,0,0.0
meth:OR10K2,methylation,0.0,0,0.0
meth:OR10P1,methylation,0.0,0,0.0
meth:OR10J1,methylation,0.0,0,0.0
expr:ARMH4,expression,0.0,0,0.0
expr:ARNTL2,expression,0.0,0,0.0
expr:ARRB1,expression,0.0,0,0.0
expr:ARL17B,expression,0.0,0,0.0
expr:ARL4A,expression,0.0,0,0.0
expr:ARL4C,expression,0.0,0,0.0
expr:ARL4D,expression,0.0,0,0.0
expr:ARL5C,expression,0.0,0,0.0
expr:ARL6IP4,expression,0.0,0,0.0
expr:ARMCX1,expression,0.0,0,0.0
meth:OR10G9,methylation,0.0,0,0.0
meth:OR10H1,methylation,0.0,0,0.0
meth:OR10H2,methylation,0.0,0,0.0
meth:OR10H4,methylation,0.0,0,0.0
expr:ARMH1,expression,0.0,0,0.0
meth:NMS,methylation,0.0,0,0.0
expr:ASF1B,expression,0.0,0,0.0
expr:ASGR2,expression,0.0,0,0.0
expr:ASH1L,expression,0.0,0,0.0
expr:ASH2L,expression,0.0,0,0.0
meth:NPBWR1,methylation,0.0,0,0.0
meth:NPBWR2,methylation,0.0,1,0.02
meth:NPEPPS,methylation,0.0,0,0.0
meth:NPFFR1,methylation,0.0,0,0.0
expr:ASB15,expression,0.0,0,0.0
expr:ASB16,expression,0.0,3,0.06
expr:ASB4,expression,0.0,6,0.12
expr:ASB5,expression,0.0,0,0.0
meth:NRXN1,methylation,0.0,0,0.0
expr:ART4,expression,0.0,0,0.0
expr:ART5,expression,0.0,0,0.0
expr:ARTN,expression,0.0,0,0.0
expr:ARVCF,expression,0.0,0,0.0
expr:ASAH1,expression,0.0,0,0.0
expr:ASB11,expression,0.0,0,0.0
expr:ASB12,expression,0.0,0,0.0
meth:NOXO1,methylation,0.0,1,0.02
meth:NPAS1,methylation,0.0,4,0.08
meth:NPAS3,methylation,0.0,0,0.0
meth:NPAS4,methylation,0.0,0,0.0
expr:ARSJ,expression,0.0,0,0.0
expr:ARSL,expression,0.0,0,0.0
expr:ART1,expression,0.0,0,0.0
expr:ASB9,expression,0.0,0,0.0
meth:NKD1,methylation,0.0,0,0.0
meth:NOTO,methylation,0.0,0,0.0
meth:NOTUM,methylation,0.0,0,0.0
meth:NOV,methylation,0.0,1,0.02
meth:NOVA2,methylation,0.0,0,0.0
meth:NOX3,methylation,0.0,0,0.0
meth:NOX4,methylation,0.0,0,0.0
meth:NOX5,methylation,0.0,0,0.0
meth:NOM1,methylation,0.0,2,0.04
meth:NOS1,methylation,0.0,2,0.04
meth:NOS2,methylation,0.0,0,0.0
meth:NOS3,methylation,0.0,0,0.0
meth:NOSTRIN,methylation,0.0,0,0.0
meth:NMNAT3,methylation,0.0,0,0.0
meth:NOTCH4,methylation,0.0,0,0.0
meth:NMUR1,methylation,0.0,0,0.0
meth:NMUR2,methylation,0.0,2,0.04
meth:NNAT,methylation,0.0,0,0.0
meth:NNMT,methylation,0.0,0,0.0
meth:NOD2,methylation,0.0,0,0.0
meth:NODAL,methylation,0.0,0,0.0
meth:NOL10,methylation,0.0,1,0.02
meth:NLRP7,methylation,0.0,0,0.0
meth:NLRP9,methylation,0.0,0,0.0
meth:NME2,methylation,0.0,0,0.0
meth:NME4,methylation,0.0,0,0.0
meth:NME5,methylation,0.0,1,0.02
meth:NMNAT2,methylation,0.0,0,0.0
meth:NOTCH3,methylation,0.0,0,0.0
meth:NUDT16,methylation,0.0,0,0.0
meth:NUDT16P,methylation,0.0,0,0.0
meth:NUDT17,methylation,0.0,2,0.04
meth:NUDT4,methylation,0.0,0,0.0
meth:NUDT4P1,methylation,0.0,0,0.0
meth:NUDT7,methylation,0.0,0,0.0
meth:NTNG1,methylation,0.0,0,0.0
meth:NTNG2,methylation,0.0,1,0.02
meth:NTRK1,methylation,0.0,4,0.08
meth:NTRK2,methylation,0.0,0,0.0
meth:NTRK3,methylation,0.0,0,0.0
meth:NTS,methylation,0.0,0,0.0
meth:NTSR1,methylation,0.0,0,0.0
meth:NR2F1,methylation,0.0,0,0.0
meth:NSD1,methylation,0.0,0,0.0
meth:NSMAF,methylation,0.0,0,0.0
meth:NT5C1A,methylation,0.0,0,0.0
meth:NT5C3L,methylation,0.0,3,0.06
meth:NT5DC2,methylation,0.0,2,0.04
meth:NT5E,methylation,0.0,0,0.0
meth:NTM,methylation,0.0,2,0.04
meth:NTN3,methylation,0.0,0,0.0
meth:NRG3,methylation,0.0,0,0.0
meth:NRIP3,methylation,0.0,0,0.0
meth:NRN1,methylation,0.0,0,0.0
meth:NRSN1,methylation,0.0,0,0.0
meth:NRSN2,methylation,0.0,0,0.0
meth:NRTN,methylation,0.0,0,0.0
meth:NTSR2,methylation,0.0,0,0.0
meth:NR3C1,methylation,0.0,0,0.0
meth:NR5A1,methylation,0.0,0,0.0
meth:NR5A2,methylation,0.0,0,0.0
meth:NRCAM,methylation,0.0,0,0.0
meth:NRG1,methylation,0.0,0,0.0
meth:NRG2,methylation,0.0,0,0.0
meth:NPY5R,methylation,0.0,0,0.0
meth:NPY6R,methylation,0.0,0,0.0
meth:NR1I2,methylation,0.0,0,0.0
meth:NR1I3,methylation,0.0,0,0.0
meth:NR2E1,methylation,0.0,0,0.0
meth:NR2E3,methylation,0.0,3,0.06
meth:NPS,methylation,0.0,2,0.04
meth:NUDT13,methylation,0.0,0,0.0
meth:NPTX1,methylation,0.0,0,0.0
meth:NPTX2,methylation,0.0,0,0.0
