feature,block,mean_abs_shap,folds_selected,selection_frequency
expr:PIK3R2,expression,0.0,0,0.0
expr:MCM3AP,expression,0.0,0,0.0
expr:MCM4,expression,0.0,0,0.0
expr:MCOLN2,expression,0.0,1,0.02
expr:MCOLN3,expression,0.0,0,0.0
expr:MEP1A,expression,0.0,0,0.0
expr:MEP1B,expression,0.0,0,0.0
expr:MEPE,expression,0.0,0,0.0
expr:MERTK,expression,0.0,0,0.0
expr:MESP1,expression,0.0,0,0.0
expr:MESP2,expression,0.0,0,0.0
expr:MET,expression,0.0,0,0.0
expr:METRN,expression,0.0,0,0.0
expr:MEGF9,expression,0.0,0,0.0
expr:MCM2,expression,0.0,0,0.0
expr:MAS1L,expression,0.0,11,0.22
expr:MASP1,expression,0.0,0,0.0
expr:MAST1,expression,0.0,0,0.0
expr:MAST4,expression,0.0,0,0.0
expr:MAT1A,expression,0.0,0,0.0
expr:MATK,expression,0.0,0,0.0
expr:MAPK8IP1,expression,0.0,0,0.0
expr:MAPK8IP2,expression,0.0,0,0.0
expr:MARCHF1,expression,0.0,0,0.0
expr:MARCHF10,expression,0.0,0,0.0
expr:MARCHF11,expression,0.0,0,0.0
expr:MARCHF3,expression,0.0,0,0.0
expr:MARK1,expression,0.0,0,0.0
expr:KCNJ15,expression,0.0,0,0.0
expr:KCNJ4,expression,0.0,2,0.04
expr:KCNJ5,expression,0.0,0,0.0
expr:KCNJ6,expression,0.0,3,0.06
expr:KCNJ8,expression,0.0,0,0.0
expr:KCNJ9,expression,0.0,0,0.0
expr:KCNK10,expression,0.0,2,0.04
expr:KCNK15,expression,0.0,1,0.02
expr:KCNK16,expression,0.0,0,0.0
expr:KCNIP2,expression,0.0,0,0.0
expr:KCNIP4,expression,0.0,0,0.0
expr:KCNJ1,expression,0.0,0,0.0
expr:KCNJ12,expression,0.0,0,0.0
expr:KCNJ13,expression,0.0,0,0.0
expr:MARVELD2,expression,0.0,0,0.0
expr:MIGA1,expression,0.0,0,0.0
expr:MGAM,expression,0.0,0,0.0
expr:MGAM2,expression,0.0,0,0.0
expr:MGARP,expression,0.0,0,0.0
expr:MGAT2,expression,0.0,0,0.0
expr:MGAT3,expression,0.0,0,0.0
expr:MGAT4A,expression,0.0,0,0.0
expr:MGAT4C,expression,0.0,0,0.0
expr:MGLL,expression,0.0,0,0.0
expr:MFAP3L,expression,0.0,0,0.0
expr:MFAP5,expression,0.0,0,0.0
expr:MFNG,expression,0.0,0,0.0
expr:MFSD14A,expression,0.0,0,0.0
expr:MEI4,expression,0.0,2,0.04
expr:MFSD4A,expression,0.0,0,0.0
expr:MFSD6,expression,0.0,0,0.0
expr:MFSD6L,expression,0.0,0,0.0
expr:METTL11B,expression,0.0,0,0.0
expr:METTL24,expression,0.0,2,0.04
expr:METTL27,expression,0.0,0,0.0
expr:METTL7A,expression,0.0,0,0.0
expr:METTL7B,expression,0.0,0,0.0
expr:MEX3A,expression,0.0,0,0.0
expr:MFAP2,expression,0.0,3,0.06
expr:MFAP3,expression,0.0,0,0.0
expr:MMP10,expression,0.0,0,0.0
expr:MMP11,expression,0.0,0,0.0
expr:MFSD3,expression,0.0,0,0.0
expr:MEIOB,expression,0.0,0,0.0
expr:MEIOC,expression,0.0,0,0.0
expr:MEIS1,expression,0.0,0,0.0
expr:MEIS2,expression,0.0,0,0.0
expr:MEIS3,expression,0.0,0,0.0
expr:MELK,expression,0.0,0,0.0
expr:MED24,expression,0.0,0,0.0
expr:MEDAG,expression,0.0,0,0.0
expr:MEF2A,expression,0.0,0,0.0
expr:MEFV,expression,0.0,0,0.0
expr:MEGF10,expression,0.0,0,0.0
expr:MEGF11,expression,0.0,0,0.0
expr:MEGF6,expression,0.0,1,0.02
expr:MIEN1,expression,0.0,0,0.0
expr:MDK,expression,0.0,0,0.0
expr:ME1,expression,0.0,0,0.0
expr:ME3,expression,0.0,0,0.0
expr:MECOM,expression,0.0,0,0.0
expr:MED12L,expression,0.0,2,0.04
expr:MED13,expression,0.0,0,0.0
expr:MED13L,expression,0.0,0,0.0
expr:MGST1,expression,0.0,0,0.0
expr:MIA,expression,0.0,0,0.0
expr:MICAL2,expression,0.0,1,0.02
expr:MICAL3,expression,0.0,0,0.0
expr:MICU3,expression,0.0,0,0.0
expr:MID1,expression,0.0,0,0.0
expr:KCNK17,expression,0.0,0,0.0
expr:MAB21L1,expression,0.0,0,0.0
expr:MAB21L2,expression,0.0,0,0.0
expr:MACC1,expression,0.0,0,0.0
expr:MACIR,expression,0.0,0,0.0
expr:MACROD2,expression,0.0,0,0.0
expr:MACROH2A2,expression,0.0,0,0.0
expr:MAP3K15,expression,0.0,0,0.0
expr:MAP3K20,expression,0.0,0,0.0
expr:MAP3K21,expression,0.0,0,0.0
expr:MAP3K5,expression,0.0,0,0.0
expr:MAP3K8,expression,0.0,0,0.0
expr:MAP3K9,expression,0.0,2,0.04
expr:MAP6,expression,0.0,0,0.0
expr:MAS1,expression,0.0,0,0.0
expr:MAOA,expression,0.0,3,0.06
expr:MAOB,expression,0.0,0,0.0
expr:MAP10,expression,0.0,0,0.0
expr:MAP1A,expression,0.0,0,0.0
expr:MAP1LC3A,expression,0.0,0,0.0
expr:MAP1LC3C,expression,0.0,7,0.14
expr:MAP2,expression,0.0,0,0.0
expr:MAP3K12,expression,0.0,0,0.0
expr:MAML2,expression,0.0,0,0.0
expr:MAML3,expression,0.0,0,0.0
expr:MAMLD1,expression,0.0,0,0.0
expr:MAMSTR,expression,0.0,0,0.0
expr:MAN1A1,expression,0.0,2,0.04
expr:MAP6D1,expression,0.0,0,0.0
expr:LUZP2,expression,0.0,0,0.0
expr:LVRN,expression,0.0,1,0.02
expr:MAGEB16,expression,0.0,0,0.0
expr:MAGEC1,expression,0.0,0,0.0
expr:MAGEC2,expression,0.0,0,0.0
expr:MAGEC3,expression,0.0,0,0.0
expr:MAGED2,expression,0.0,0,0.0
expr:MAGED4,expression,0.0,0,0.0
expr:MAGED4B,expression,0.0,0,0.0
expr:MAGEE1,expression,0.0,0,0.0
expr:MAGEA11,expression,0.0,0,0.0
expr:MAGEA12,expression,0.0,0,0.0
expr:MAGEA3,expression,0.0,0,0.0
expr:LZTS3,expression,0.0,0,0.0
expr:MAGEA6,expression,0.0,0,0.0
expr:MAGEA8,expression,0.0,0,0.0
expr:MAGEA9B,expression,0.0,0,0.0
expr:MAGEB1,expression,0.0,0,0.0
expr:MAD1L1,expression,0.0,0,0.0
expr:MAD2L1,expression,0.0,9,0.18
expr:MADCAM1,expression,0.0,0,0.0
expr:MAEL,expression,0.0,1,0.02
expr:MAFF,expression,0.0,0,0.0
expr:MAG,expression,0.0,4,0.08
expr:MAGEA1,expression,0.0,0,0.0
expr:MAGEA10,expression,0.0,0,0.0
expr:LZTS1,expression,0.0,0,0.0
expr:MAGEA4,expression,0.0,0,0.0
expr:KCNMB4,expression,0.0,0,0.0
expr:KCNN1,expression,0.0,0,0.0
expr:KCNN2,expression,0.0,0,0.0
expr:KCNQ1,expression,0.0,0,0.0
expr:MAP7D2,expression,0.0,0,0.0
expr:MAP7D3,expression,0.0,0,0.0
expr:MAP9,expression,0.0,0,0.0
expr:MAPK10,expression,0.0,3,0.06
expr:KCNK5,expression,0.0,0,0.0
expr:KCNK6,expression,0.0,0,0.0
expr:KCNK9,expression,0.0,0,0.0
expr:KCNMA1,expression,0.0,1,0.02
expr:MBP,expression,0.0,0,0.0
expr:MAN2A1,expression,0.0,0,0.0
expr:MCC,expression,0.0,0,0.0
expr:MCF2,expression,0.0,0,0.0
expr:MCF2L,expression,0.0,0,0.0
expr:MCF2L2,expression,0.0,0,0.0
expr:MCHR1,expression,0.0,0,0.0
expr:MATN1,expression,0.0,0,0.0
expr:MATN3,expression,0.0,0,0.0
expr:MB21D2,expression,0.0,0,0.0
expr:MBL2,expression,0.0,0,0.0
expr:MBLAC1,expression,0.0,0,0.0
expr:MBNL2,expression,0.0,0,0.0
expr:MBOAT2,expression,0.0,0,0.0
expr:MBOAT4,expression,0.0,0,0.0
expr:MC5R,expression,0.0,0,0.0
expr:MANEAL,expression,0.0,0,0.0
expr:MANSC1,expression,0.0,1,0.02
expr:MAGEL2,expression,0.0,0,0.0
expr:MAGI3,expression,0.0,0,0.0
expr:MAJIN,expression,0.0,1,0.02
expr:MAL,expression,0.0,0,0.0
expr:MAL2,expression,0.0,0,0.0
expr:MALL,expression,0.0,0,0.0
expr:MALRD1,expression,0.0,0,0.0
expr:MAMDC2,expression,0.0,0,0.0
expr:KCNV1,expression,0.0,0,0.0
expr:KCNV2,expression,0.0,0,0.0
expr:KCTD12,expression,0.0,1,0.02
expr:KCNMB3,expression,0.0,0,0.0
expr:KCTD16,expression,0.0,0,0.0
expr:KCTD19,expression,0.0,0,0.0
expr:MAPK15,expression,0.0,0,0.0
expr:MAPK4,expression,0.0,0,0.0
expr:KCNQ3,expression,0.0,0,0.0
expr:KCNQ4,expression,0.0,5,0.1
expr:KCNS1,expression,0.0,0,0.0
expr:KCNS2,expression,0.0,0,0.0
expr:KCNS3,expression,0.0,0,0.0
expr:KCNT1,expression,0.0,0,0.0
expr:KCNT2,expression,0.0,1,0.02
expr:KCNU1,expression,0.0,0,0.0
expr:KCNMB1,expression,0.0,0,0.0
expr:KCNMB2,expression,0.0,0,0.0
expr:KCTD14,expression,0.0,1,0.02
expr:MT-ND3,expression,0.0,0,0.0
expr:MT-ND5,expression,0.0,0,0.0
expr:MT-ND6,expression,0.0,0,0.0
expr:MT1A,expression,0.0,0,0.0
expr:MSLNL,expression,0.0,0,0.0
expr:MSMB,expression,0.0,0,0.0
expr:MSN,expression,0.0,0,0.0
expr:MSR1,expression,0.0,0,0.0
expr:MSRB3,expression,0.0,1,0.02
expr:MST1,expression,0.0,0,0.0
expr:MST1R,expression,0.0,0,0.0
expr:MSTN,expression,0.0,0,0.0
expr:KATNAL2,expression,0.0,0,0.0
expr:MMP12,expression,0.0,0,0.0
expr:KAZN,expression,0.0,0,0.0
expr:KBTBD11,expression,0.0,2,0.04
expr:KBTBD12,expression,0.0,0,0.0
expr:KBTBD13,expression,0.0,1,0.02
expr:MTRNR2L3,expression,0.0,0,0.0
expr:MTRNR2L4,expression,0.0,0,0.0
expr:KALRN,expression,0.0,0,0.0
expr:KANK1,expression,0.0,0,0.0
expr:KANK3,expression,0.0,0,0.0
expr:KANK4,expression,0.0,0,0.0
expr:KASH5,expression,0.0,0,0.0
expr:KAT2B,expression,0.0,1,0.02
expr:KAT6A,expression,0.0,0,0.0
expr:KAZALD1,expression,0.0,0,0.0
expr:MRPL38,expression,0.0,0,0.0
expr:MRAP,expression,0.0,0,0.0
expr:MRAP2,expression,0.0,0,0.0
expr:MRAS,expression,0.0,0,0.0
expr:MRC1,expression,0.0,0,0.0
expr:MRC2,expression,0.0,0,0.0
expr:MREG,expression,0.0,0,0.0
expr:MRGPRE,expression,0.0,0,0.0
expr:MRGPRF,expression,0.0,2,0.04
expr:MTCL1,expression,0.0,0,0.0
expr:MTFP1,expression,0.0,0,0.0
expr:MTFR1,expression,0.0,0,0.0
expr:MTMR11,expression,0.0,0,0.0
expr:MT-CYB,expression,0.0,0,0.0
expr:MTNR1B,expression,0.0,0,0.0
expr:MTRNR2L1,expression,0.0,0,0.0
expr:MT1E,expression,0.0,0,0.0
expr:MT1H,expression,0.0,0,0.0
expr:MT1M,expression,0.0,0,0.0
expr:MT1X,expression,0.0,0,0.0
expr:MT2A,expression,0.0,0,0.0
expr:MTARC1,expression,0.0,0,0.0
expr:MTARC2,expression,0.0,1,0.02
expr:MTBP,expression,0.0,0,0.0
expr:MSX2,expression,0.0,0,0.0
expr:MT-ATP6,expression,0.0,1,0.02
expr:MT-CO2,expression,0.0,0,0.0
expr:MTNR1A,expression,0.0,0,0.0
expr:MUCL3,expression,0.0,0,0.0
expr:MUSK,expression,0.0,0,0.0
expr:MX1,expression,0.0,0,0.0
expr:MUC12,expression,0.0,0,0.0
expr:MUC13,expression,0.0,0,0.0
expr:MUC15,expression,0.0,0,0.0
expr:MUC16,expression,0.0,1,0.02
expr:MUC19,expression,0.0,0,0.0
expr:MUC20,expression,0.0,4,0.08
expr:MUC21,expression,0.0,0,0.0
expr:MUC3A,expression,0.0,0,0.0
expr:MTRNR2L6,expression,0.0,0,0.0
expr:MTRNR2L8,expression,0.0,0,0.0
expr:KAT6B,expression,0.0,3,0.06
expr:MTSS2,expression,0.0,4,0.08
expr:MTTP,expression,0.0,0,0.0
expr:MTURN,expression,0.0,0,0.0
expr:MTUS1,expression,0.0,0,0.0
expr:MUC1,expression,0.0,0,0.0
expr:MYLPF,expression,0.0,0,0.0
expr:MYMX,expression,0.0,12,0.24
expr:MYO15A,expression,0.0,0,0.0
expr:MYO18B,expression,0.0,0,0.0
expr:MYO1B,expression,0.0,2,0.04
expr:MYO1F,expression,0.0,0,0.0
expr:MYO1G,expression,0.0,0,0.0
expr:MYH8,expression,0.0,0,0.0
expr:MTSS1,expression,0.0,0,0.0
expr:JPH1,expression,0.0,0,0.0
expr:JPH2,expression,0.0,0,0.0
expr:JPH4,expression,0.0,0,0.0
expr:JPT1,expression,0.0,0,0.0
expr:JRKL,expression,0.0,3,0.06
expr:JSRP1,expression,0.0,0,0.0
expr:JUNB,expression,0.0,0,0.0
expr:KAAG1,expression,0.0,0,0.0
expr:MTRNR2L10,expression,0.0,0,0.0
expr:MTRNR2L12,expression,0.0,0,0.0
expr:JAM3,expression,0.0,0,0.0
expr:JAML,expression,0.0,24,0.48
expr:JCAD,expression,0.0,0,0.0
expr:MUCL1,expression,0.0,0,0.0
expr:JMJD7,expression,0.0,0,0.0
expr:JMJD7-PLA2G4B,expression,0.0,0,0.0
expr:MX2,expression,0.0,0,0.0
expr:MXRA5,expression,0.0,0,0.0
expr:MXRA8,expression,0.0,0,0.0
expr:MYADML2,expression,0.0,0,0.0
expr:MYBL1,expression,0.0,0,0.0
expr:MYBL2,expression,0.0,0,0.0
expr:MYBPC3,expression,0.0,0,0.0
expr:MYBPH,expression,0.0,0,0.0
expr:MUC4,expression,0.0,5,0.1
expr:MUC5B,expression,0.0,0,0.0
expr:MUC6,expression,0.0,0,0.0
expr:MUC7,expression,0.0,0,0.0
expr:JHY,expression,0.0,0,0.0
expr:MORN5,expression,0.0,0,0.0
expr:MOV10L1,expression,0.0,0,0.0
expr:MOXD1,expression,0.0,0,0.0
expr:MPDZ,expression,0.0,3,0.06
expr:MPEG1,expression,0.0,4,0.08
expr:MPHOSPH6,expression,0.0,0,0.0
expr:MPHOSPH9,expression,0.0,0,0.0
expr:MPIG6B,expression,0.0,0,0.0
expr:MNX1,expression,0.0,0,0.0
expr:MOBP,expression,0.0,0,0.0
expr:MOCOS,expression,0.0,0,0.0
expr:MOG,expression,0.0,0,0.0
expr:MOGAT1,expression,0.0,0,0.0
expr:MROH9,expression,0.0,0,0.0
expr:MORC1,expression,0.0,3,0.06
expr:MORN3,expression,0.0,0,0.0
expr:MMP28,expression,0.0,0,0.0
expr:MMP7,expression,0.0,0,0.0
expr:MMP8,expression,0.0,0,0.0
expr:MMP9,expression,0.0,0,0.0
expr:MMRN2,expression,0.0,1,0.02
expr:MMS22L,expression,0.0,0,0.0
expr:MN1,expression,0.0,0,0.0
expr:MND1,expression,0.0,0,0.0
expr:MMP19,expression,0.0,0,0.0
expr:MMP2,expression,0.0,0,0.0
expr:MMP20,expression,0.0,0,0.0
expr:MOGAT2,expression,0.0,0,0.0
expr:MMP13,expression,0.0,0,0.0
expr:MMP14,expression,0.0,0,0.0
expr:MMP16,expression,0.0,0,0.0
expr:MMP17,expression,0.0,0,0.0
expr:MLC1,expression,0.0,0,0.0
expr:MLF1,expression,0.0,0,0.0
expr:MLNR,expression,0.0,0,0.0
expr:MLPH,expression,0.0,2,0.04
expr:MLXIPL,expression,0.0,0,0.0
expr:MMD,expression,0.0,0,0.0
expr:MME,expression,0.0,0,0.0
expr:MMEL1,expression,0.0,0,0.0
expr:MISP,expression,0.0,0,0.0
expr:MIPOL1,expression,0.0,0,0.0
expr:MIXL1,expression,0.0,4,0.08
expr:MKI67,expression,0.0,0,0.0
expr:MKRN2OS,expression,0.0,0,0.0
expr:MKRN3,expression,0.0,0,0.0
expr:MKX,expression,0.0,0,0.0
expr:MLANA,expression,0.0,0,0.0
expr:MILR1,expression,0.0,0,0.0
expr:MINAR1,expression,0.0,1,0.02
expr:MINAR2,expression,0.0,0,0.0
expr:MINDY1,expression,0.0,0,0.0
expr:MINDY2,expression,0.0,0,0.0
expr:MINDY4B,expression,0.0,1,0.02
expr:MIOX,expression,0.0,0,0.0
expr:MISP3,expression,0.0,0,0.0
expr:MPP2,expression,0.0,0,0.0
expr:MPP3,expression,0.0,0,0.0
expr:MPP4,expression,0.0,0,0.0
expr:KBTBD8,expression,0.0,1,0.02
expr:KCNA2,expression,0.0,0,0.0
expr:KCNA4,expression,0.0,0,0.0
expr:KCNA5,expression,0.0,0,0.0
expr:MS4A7,expression,0.0,12,0.24
expr:MSANTD1,expression,0.0,0,0.0
expr:MSC,expression,0.0,0,0.0
expr:MSH4,expression,0.0,0,0.0
expr:MSH5-SAPCD1,expression,0.0,0,0.0
expr:MSI1,expression,0.0,0,0.0
expr:MMP21,expression,0.0,0,0.0
expr:MRPS30,expression,0.0,0,0.0
expr:MRTFB,expression,0.0,0,0.0
expr:MS4A2,expression,0.0,12,0.24
expr:MS4A3,expression,0.0,0,0.0
expr:MS4A4A,expression,0.0,0,0.0
expr:MS4A4E,expression,0.0,0,0.0
expr:MS4A6A,expression,0.0,0,0.0
expr:MS4A6E,expression,0.0,0,0.0
expr:MRGPRX3,expression,0.0,0,0.0
expr:MRM2,expression,0.0,0,0.0
expr:MROH2B,expression,0.0,0,0.0
expr:MROH6,expression,0.0,1,0.02
expr:MROH7,expression,0.0,0,0.0
expr:MSL1,expression,0.0,0,0.0
expr:MMP23B,expression,0.0,0,0.0
expr:MMP24,expression,0.0,1,0.02
expr:MMP25,expression,0.0,1,0.02
expr:MMP26,expression,0.0,0,0.0
expr:KCNG2,expression,0.0,0,0.0
expr:KCNG3,expression,0.0,0,0.0
expr:KCNH3,expression,0.0,3,0.06
expr:KCNH4,expression,0.0,0,0.0
expr:MPPED1,expression,0.0,0,0.0
expr:MPPED2,expression,0.0,1,0.02
expr:MPZ,expression,0.0,0,0.0
expr:MPZL2,expression,0.0,0,0.0
expr:KCNC3,expression,0.0,0,0.0
expr:MPO,expression,0.0,1,0.02
expr:KCND2,expression,0.0,2,0.04
expr:KCND3,expression,0.0,3,0.06
expr:KCNE1,expression,0.0,12,0.24
expr:KCNE1B,expression,0.0,6,0.12
expr:KCNE4,expression,0.0,3,0.06
expr:KCNG1,expression,0.0,6,0.12
expr:KCNA7,expression,0.0,0,0.0
expr:KCNAB1,expression,0.0,0,0.0
expr:KCNAB2,expression,0.0,0,0.0
expr:KCNAB3,expression,0.0,0,0.0
expr:KCNB1,expression,0.0,0,0.0
expr:KCNB2,expression,0.0,0,0.0
expr:KCNC1,expression,0.0,1,0.02
expr:KCNC2,expression,0.0,0,0.0
expr:KCND1,expression,0.0,0,0.0
expr:LCN10,expression,0.0,0,0.0
expr:LCN12,expression,0.0,1,0.02
expr:LCN2,expression,0.0,0,0.0
expr:LCN6,expression,0.0,0,0.0
expr:LCN8,expression,0.0,0,0.0
expr:LAT,expression,0.0,0,0.0
expr:LAYN,expression,0.0,0,0.0
expr:LBHD2,expression,0.0,0,0.0
expr:LBP,expression,0.0,0,0.0
expr:LBR,expression,0.0,0,0.0
expr:LBX1,expression,0.0,0,0.0
expr:LBX2,expression,0.0,0,0.0
expr:LCA5L,expression,0.0,0,0.0
expr:LURAP1L,expression,0.0,1,0.02
expr:LAMP5,expression,0.0,0,0.0
expr:LANCL3,expression,0.0,0,0.0
expr:LAPTM4B,expression,0.0,0,0.0
expr:LAPTM5,expression,0.0,0,0.0
expr:LARGE2,expression,0.0,0,0.0
expr:LARP6,expression,0.0,0,0.0
expr:LASP1,expression,0.0,0,0.0
expr:LAMA3,expression,0.0,0,0.0
expr:LAMA4,expression,0.0,0,0.0
expr:LAMB1,expression,0.0,0,0.0
expr:LAMB2,expression,0.0,0,0.0
expr:LAMB3,expression,0.0,0,0.0
expr:LAMB4,expression,0.0,1,0.02
expr:LAMC3,expression,0.0,0,0.0
expr:LAMA1,expression,0.0,0,0.0
expr:LAMA2,expression,0.0,0,0.0
expr:KRTAP5-9,expression,0.0,0,0.0
expr:KRTCAP2,expression,0.0,0,0.0
expr:KRTCAP3,expression,0.0,2,0.04
expr:KSR1,expression,0.0,0,0.0
expr:KY,expression,0.0,0,0.0
expr:KYAT1,expression,0.0,0,0.0
expr:KYNU,expression,0.0,1,0.02
expr:L3MBTL4,expression,0.0,0,0.0
expr:KRTAP17-1,expression,0.0,0,0.0
expr:KRTAP2-3,expression,0.0,0,0.0
expr:KRTAP3-3,expression,0.0,0,0.0
expr:LCK,expression,0.0,2,0.04
expr:KRTAP5-1,expression,0.0,1,0.02
expr:KRTAP5-10,expression,0.0,0,0.0
expr:KRTAP5-7,expression,0.0,0,0.0
expr:KRT79,expression,0.0,0,0.0
expr:KRT8,expression,0.0,0,0.0
expr:KRT80,expression,0.0,0,0.0
expr:KRT81,expression,0.0,0,0.0
expr:KRT83,expression,0.0,0,0.0
expr:KRT85,expression,0.0,1,0.02
expr:KRT86,expression,0.0,0,0.0
expr:KRT9,expression,0.0,1,0.02
expr:LCAT,expression,0.0,0,0.0
expr:LCE1C,expression,0.0,0,0.0
expr:KRTAP4-1,expression,0.0,0,0.0
expr:LDB2,expression,0.0,1,0.02
expr:LDHAL6A,expression,0.0,0,0.0
expr:LDHC,expression,0.0,0,0.0
expr:LDHD,expression,0.0,7,0.14
expr:LDLRAD1,expression,0.0,0,0.0
expr:LGR6,expression,0.0,0,0.0
expr:LGSN,expression,0.0,1,0.02
expr:LHB,expression,0.0,0,0.0
expr:LHCGR,expression,0.0,0,0.0
expr:LHFPL1,expression,0.0,0,0.0
expr:LHFPL4,expression,0.0,0,0.0
expr:LHFPL5,expression,0.0,0,0.0
expr:LHFPL6,expression,0.0,4,0.08
expr:LAMC1,expression,0.0,0,0.0
expr:LGALS7,expression,0.0,0,0.0
expr:LGALS8,expression,0.0,0,0.0
expr:LGALS9C,expression,0.0,0,0.0
expr:LGI2,expression,0.0,0,0.0
expr:LGI3,expression,0.0,0,0.0
expr:LGI4,expression,0.0,0,0.0
expr:LGR4,expression,0.0,0,0.0
expr:LENG9,expression,0.0,0,0.0
expr:LEP,expression,0.0,0,0.0
expr:LEPR,expression,0.0,0,0.0
expr:LETM2,expression,0.0,0,0.0
expr:LFNG,expression,0.0,0,0.0
expr:LGALS12,expression,0.0,0,0.0
expr:LGALS4,expression,0.0,0,0.0
expr:LAMC2,expression,0.0,0,0.0
expr:KLF17,expression,0.0,0,0.0
expr:KLF4,expression,0.0,2,0.04
expr:KLF5,expression,0.0,0,0.0
expr:KLF7,expression,0.0,0,0.0
expr:KLF8,expression,0.0,0,0.0
expr:KLF9,expression,0.0,0,0.0
expr:KLHDC7A,expression,0.0,0,0.0
expr:KLHDC8A,expression,0.0,0,0.0
expr:KIT,expression,0.0,1,0.02
expr:KLB,expression,0.0,0,0.0
expr:KLC3,expression,0.0,0,0.0
expr:KLF1,expression,0.0,0,0.0
expr:LCTL,expression,0.0,4,0.08
expr:KLF12,expression,0.0,0,0.0
expr:KLF14,expression,0.0,0,0.0
expr:KLF15,expression,0.0,0,0.0
expr:LDLRAD2,expression,0.0,1,0.02
expr:LDLRAD4,expression,0.0,0,0.0
expr:LDOC1,expression,0.0,0,0.0
expr:LEAP2,expression,0.0,0,0.0
expr:KIRREL1,expression,0.0,0,0.0
expr:KIRREL2,expression,0.0,1,0.02
expr:KISS1,expression,0.0,0,0.0
expr:KISS1R,expression,0.0,0,0.0
expr:LCNL1,expression,0.0,0,0.0
expr:LCT,expression,0.0,1,0.02
expr:KLF11,expression,0.0,0,0.0
meth:ZNRF3,methylation,0.0,0,0.0
meth:ZNRF4,methylation,0.0,0,0.0
meth:ZP2,methylation,0.0,0,0.0
meth:ZNF814,methylation,0.0,0,0.0
meth:ZNF826,methylation,0.0,0,0.0
meth:ZNF83,methylation,0.0,0,0.0
meth:ZNF831,methylation,0.0,2,0.04
meth:ZNF835,methylation,0.0,0,0.0
meth:ZNF853,methylation,0.0,3,0.06
meth:ZNF876P,methylation,0.0,0,0.0
meth:ZNF878,methylation,0.0,0,0.0
expr:ABCA12,expression,0.0,0,0.0
expr:ABCA13,expression,0.0,0,0.0
expr:LALBA,expression,0.0,1,0.02
expr:ABCB11,expression,0.0,0,0.0
meth:ZNF804A,methylation,0.0,0,0.0
expr:AARSD1,expression,0.0,0,0.0
expr:KRT33B,expression,0.0,2,0.04
expr:KRT34,expression,0.0,0,0.0
expr:KRT36,expression,0.0,0,0.0
expr:KRT38,expression,0.0,0,0.0
expr:KRT39,expression,0.0,0,0.0
expr:KRT4,expression,0.0,0,0.0
expr:KRT40,expression,0.0,0,0.0
expr:KRT5,expression,0.0,0,0.0
expr:KRT17,expression,0.0,0,0.0
expr:KRT18,expression,0.0,1,0.02
expr:ABCA4,expression,0.0,0,0.0
expr:KLRC4,expression,0.0,2,0.04
meth:ZNF689,methylation,0.0,0,0.0
expr:ABHD2,expression,0.0,0,0.0
meth:ZNF813,methylation,0.0,0,0.0
clin:pam50_Basal,clinical,0.0,10,0.2
clin:pam50_LumA,clinical,0.0,16,0.32
clin:pam50_LumB,clinical,0.0,0,0.0
clin:pam50_Normal,clinical,0.0,0,0.0
expr:A1BG,expression,0.0,0,0.0
expr:A1CF,expression,0.0,1,0.02
expr:A3GALT2,expression,0.0,0,0.0
expr:A4GNT,expression,0.0,0,0.0
expr:AADAC,expression,0.0,0,0.0
meth:ZNF91,methylation,0.0,0,0.0
expr:AADAT,expression,0.0,0,0.0
expr:AANAT,expression,0.0,0,0.0
meth:ZPBP,methylation,0.0,0,0.0
meth:ZPBP2,methylation,0.0,0,0.0
meth:ZSCAN1,methylation,0.0,0,0.0
meth:ZSCAN10,methylation,0.0,0,0.0
meth:ZSCAN12,methylation,0.0,1,0.02
meth:ZSCAN12L1,methylation,0.0,0,0.0
meth:ZSCAN18,methylation,0.0,0,0.0
expr:ABCA1,expression,0.0,0,0.0
meth:ZNF879,methylation,0.0,0,0.0
meth:ZNF880,methylation,0.0,0,0.0
meth:ZNF90,methylation,0.0,0,0.0
expr:AADACL2,expression,0.0,0,0.0
expr:KLHL35,expression,0.0,0,0.0
expr:KLHL38,expression,0.0,2,0.04
expr:KLHL4,expression,0.0,0,0.0
expr:KLK1,expression,0.0,0,0.0
expr:KLK10,expression,0.0,0,0.0
expr:KLK11,expression,0.0,0,0.0
expr:KLK12,expression,0.0,0,0.0
expr:KLHL23,expression,0.0,3,0.06
expr:KLHL28,expression,0.0,1,0.02
expr:KLHL29,expression,0.0,0,0.0
expr:KLHL3,expression,0.0,0,0.0
expr:KLHL30,expression,0.0,1,0.02
expr:KLHL31,expression,0.0,0,0.0
expr:KRT2,expression,0.0,2,0.04
expr:KRT6A,expression,0.0,10,0.2
expr:KRT6B,expression,0.0,0,0.0
expr:KRT6C,expression,0.0,0,0.0
expr:KRT7,expression,0.0,0,0.0
expr:KRT71,expression,0.0,0,0.0
expr:KRT73,expression,0.0,0,0.0
expr:KRT74,expression,0.0,2,0.04
expr:KRT77,expression,0.0,1,0.02
expr:LACRT,expression,0.0,3,0.06
expr:LAG3,expression,0.0,0,0.0
expr:LAGE3,expression,0.0,0,0.0
expr:LAIR1,expression,0.0,0,0.0
expr:LAIR2,expression,0.0,0,0.0
expr:KLHL32,expression,0.0,1,0.02
expr:KRT222,expression,0.0,0,0.0
expr:KRT23,expression,0.0,0,0.0
